tweet_id,tweet,label
1655302893480689664,@USER ኣንተ ውሻ የውሻ ልጅ ኣቦይ ስብሃት እኮ እንደ ኣንተው ፈሪ ቦቅባቃ ጠሽ ሲል ፈርቶ አገር ኣቓረጦ የሚሸሽ ኣይደለም ኣቦይ ስብሃት እኮ ጀግና የጀግና ዘር ነው የትም ን,hate
1655304101780135936,አሸባሪዉ @USER ህዝብ አክ እንትፍ ብሎሃል ያንተ አወዳደቅ ደሞ ከወያኔም ይከፋል @USER የዘላለም የህዝብ ጠላት የሆነ ሚዲያ እናንተም መዋረጃችሁ ሩቅ,hate
1655320975498510337,@USER ይልቅ አዳነች አቤቤን: እስካሁን የእናቷ ማህፀን ውስጥ ከሆነ እየፈለካት ያለኸው: እሷ ያለችው መቀሌ/መቋለ ነው! ????#TourDeFools,hate
1655322933697413121,@USER @USER የታባቱ ይሄ ሌባ ቱልቱላ . ህዝብን አጫርሶ . አፋጅቶ እሱ በሰላም ለመኖር ከሃገር ለመሰወር ሲንደፋደፍ የድሃ የፈሰሰ ደም ጩኸት,hate
1655332764676128771,@USER @USER ስድብ ባህላቹ እንደሆነ በደንብ አውቃለሁ እኛ ጋር ቡና ለቀማ የመጡት ሰፋሪዎች ህፃኖቹ እናታቸውን እየሰደቡ ነው አፋቸውን የሚፈቱት።,hate
1655351956490051586,@USER ቂቂቂቂ የእናተ በስሜት አለመመራት የአማራ ሴቶች ቦርኮ ሆነው አሮጌ ቡቱቶ ለብሰው ዲቃላ በዲቃላ ሆነው ተፈናቅለው ስትመለከቱ ዝም ማለት ሳታውቁ ልክ እንደ,hate
1655372569246330880,የሰው ልጅ በህግና ሰርዓት ካልተመራ አውሬ ነው የሚሆነው : : የፍትህና የህግ አምላክ ለሀገሬ ድረስላት !!!,hate
1655380730451566592,@USER ሰከን በሉ ከጦርነት ትርፍ የለም ሱዳንን በአይናችሁ እያያችሁ የውጪ ሀይል ተላላኪ አትሁኑ መለስ ብላችሁ አስቡ,normal
1655401175880024066,የህወሃት ሰዎች ደርግን ለመጣል ጫካ የገቡት አምስት ሆነው ነው። አማራ ግን 300000 የሚያህል እስካፍንጫው የታጠቀ ሰራዊት አለው። እንኳን ይህንን ፈሪ መንግስት ነኝ ባይ ስብስ,hate
1655404313588424705,በእርግዝና ወቅት የደም ማነስ ችግር የተለመደ ነዉ ነገር ግን ለከፋ ችግር ከመጋለጣችን በፊት የአይረን ንጥረ ነገር መውሰድ እጁጉን አስፈላጊ ነዉ።,normal
1655412195021168641,@USER ደፋር ፋኖን ከማውገዝሽ በፊት ሀይ ዌ ዘግቶ መኪና ሚያቃጥለውን ሽኔ ብለው የዳቦ ስም ያወጡለት አብይ አህመድ ሰው አፍኖ በሚሊዩብ ብር ሚቀበለውን ወንበዴ አውግዢ ግብዝ,hate
1655419017320882183,ጠንክረው ከማሴር ይልቅ ጠንክረው ከሰሩ አገርን ሊለውጡ ይችላሉ። በአማፂያን ሴራ የሚፈርስ ሀገር የለም።,normal
1655425246122459136,@USER ለግርማ የሺጥላ ደረት የደቃችሁ፣ፊታችሁን የነጫችሁ እና ማቅ የለበሳችሁ??መልካም እና ታማኝ ካድሬዎች ወዴት አላችሁ?,hate
1655486560622485504,@USER አንቺ ወራዳ ቤተክርስቲያን ጋለሞታ አትባልም ጋለሞታዋስ አንቺ ነሽ ቁሌታም ባለጌ,offensive
1655508320961060865,@USER @USER መሀይምነትህን እና ዘረኛነትህን ለመደበቅ ዝም ብለህ እዚም እዛም አትዘባርቅ ገረድ ነህ,offensive
1655595394548498432,@USER @USER እሱ በክብር ታስረ አንተ ግን እደጋዳፊ መሬት ለመሬት ትጏተታለህ አንተ ውሻ,hate
1655599499434156033,@USER እሱንሰትገረፍ ታወራዋለህ ና በል የጋማከብትህን ይዘህ ባለሱሪውን የአማራን ነበልባል ክነሰድ ቅመሰው እየሠጨደ ይከምርሀል አገር መከላከያ የሚባል የለም ያለው የጋላ አራጂ ቡድን ነው እሱም ይምጣ አይወጣም,hate
1655605982251171848,ለአማራ ህዝብና ፋኖ የቀረበ ጥሪ! የአማራ ክልል ብልፅግና ባለስልጣናትን እንዳይገደሉ የመጠበቅ ክልላዊይም ግደታ አለባችሁ! ጥፋት በህግ ነው የሚዳኘው! የክልሉን ህልውና ለመጠበቅ ከፈ,hate
1655607027111022595,@USER አቤት በዚህ የዝናብ ወቅት ይሄ ቢገኝ??,normal
1655609053194727428,@USER ጎበዜ!! በጣም ምርጥ አህያ ነው።,offensive
1655610337637310465,ትናንትንም ነገንም ማየት የማይችል ብልጽግና! ጋዜጠኛ ጎበዜ ሲሳይን ለማሸማቀቅ ከሆነ ምታስቡት እኛ ደሞ ህወሀት አሸባሪውን አንዳርጋቸው ጽጌ ከየመን ያዝነው ባለ 1 አመት መባረሩ,hate
1655613599799291912,@USER አንዳንድ ሰዎች ከአህያ ይበልጥ አህያ የአህያ አህዮች ናቸው።,offensive
1655618328457629696,@USER Yesterday everyday . Lol እንዲህ አይነት አራዶችን ያየንበት አይን ዛሬ . አይ ፊንፊኔ አያ።,hate
1655622317643268097,በአማራ ክልል የኦነግ ጦር እየተካሄደ ባለው ጥቃት ድርጊቱን በመቃወም ወደፋኖ የሚቀላቀሉ የሰራዊቱ አባላት አሉ፤ ከነዚህም መሀከል ጥቂቶቹ በልብስ ቁልፋቸው ላይ መሳሪያ ተገጠመላቸው ሲ,hate
1655624746665488407,የአባቶቻችን ልጆች ነን በደፈጣ በትነው ግባሩን በለው #አማራዬ #ትጥቅ_ሊያስፈታህ ከዛ በነፃነት ሊገልህ ነው #ተነስ አማራ,hate
1655629678885978113,@USER ተሳተፈ አልተሳተፈ ጎበዜ በህግ ስር ኘው ያለው ይሄን የፃፍከው ምን ለውጥ ልታመጣ ነው ::ጓበዜን ጋዜጠኛ ሲባል ይገርማል ጎጠኛ የብሄር ጥላቻ ያለበት ወደል አህያ በተናገረው ልክ ፍርድ ያገኛል,hate
1655633925237006337,ግንቦት ፩ ከፀሀይ ሠባት እጅ ምታበራ የመልኳ ደም ግባት ከማርና ከስኳር ይልቅ ደስ የሚያሠኝ የመዓዛዋ ሽታ ከሽቱ ሁሉ የሚበልጥ የእግዚአብሔር ስጦታ የሆነች ድንግል ማርያም ተወለ,normal
1655639191311482880,@USER እስኪ ዝም በል ኣንተ ልጅ ??,offensive
1655645794202968073,@USER አንተ ውሻ ባንዳ ከመቼ ጀምሮ ነው ስለ ትግራይ ህዝብ ተቆቋሪ የሆንከው,offensive
1655646950677438464,@USER @USER ሰው የፈለገውን የመከተል መብቱ #ካድሬ በሚል ስያሜ ብቻ የሚገፈፍ ቢሆን ጥሩ ነበር ምድረ ደንቆሮ የመቃወም መብት ካለህ እኔ ካድሬ የመሆን መብቴን ማ,hate
1655655628902203392,BUSTED!!! ናትናኤል : ሰሚራ እና የዘመኑ ደንቆሮ ባንዳዎች : ከዚህ በላይ እንግዲህ ምን ውርደት አለ። አህዮች እንዳሉ ሆነው : እናንተ የአህዮች ዝቃጮች ናችሁ። BUSTED,hate
1655656574533136385,@USER ፈርጣጭ እና ምርኮ የኦሮሞ ጀኔራሎች የሚመሩት መከላከያ ደካማ ነው። ወታደሩ ጎበዝ አመራሩ ደነዝ የሆነ ተቋም።,hate
1655658831974739968,ዘር ማጥፋት ከዚህ ሌላ ትርጉም አለው እንዴ ? #AmharaGenocide,hate
1655663991321153536,@USER @USER ሀሳብሽን በግምት ከምንረዳው ብዬ ነው??,normal
1655681496965939200,@USER ያዉ ልጅ አባቱን ይመስላል የውሸት ሃይማኖት የሰነቁ ኣህዛብ ናቸው ከወደዝያ ያሉት ትልቅ መስቀል እስከ ደረታቸው ኣንጠልጥለው የሰውን አንገት እንደ በግ,hate
1655683673432236033,@USER @USER ከእንደዚህ አይነቶቹ የገማ ጭንቅላት ከተሸከሙ ሌላ ምን ይጠበቃል። ሀገር እንዲህ አይነት ምስቅልቅል ውስጥ የገባችው በነዚህ አዕምሯቸው በዘረኝነት አ,hate
1655698839385391104,ሰላም ለኪ ኦ ሐና እምሔውቱ ለዘገብረ ሰማየ ወምድረ፤ ሰማይን እና ምድረን ለሰራ አያቱ የምትሆኚ ሐና ሆይ ሰላም ለአንቺ ይሁን አላት። በዚያ የነበሩ አይሁድም በመደናገጥ፣ ሳሚናት,normal
1655702566221631489,@USER አማራ ብልጥ ህዝብ ነው ጥቂት እንዳተ አይነት ማንነታቸውን ደብቀው በህዝብ ደም ሊነግዱ ፈልገው ተዋጋ ተነስ እያሉ የሚቀሰቅሱ ፈሪ የሚዲያ አርበኛ ሌቦችን አይሰማም።,hate
1655713139328188417,@USER @USER የክፍላሀገር ስሞች ሰብስበህ ኦሮሚያ ልትለኝ በልሆነ? ወለጋ የጋፋት ፣አሩስ የአሩስዎች፣ጅማ የጉራጌ የከፋ እና የሌሎች ፣ሸዋ የአማራ እና የጉራጌ ፣ቦረና የባንቱ እና የቦረና ጎሳዎች,hate
1655716486827110400,የአዲስ እበባ ነዋሪዎች አማራ ጉራጌ ወላይታ ሌላውም አንድ በአንድ ቤትህ በስው በላው መንግስት እየፈረሰ ነው! አንድ ላይ ተነስ!ጊዜው አሁን ነው!አማራው የጀመረውን ትግል ተቀላቀል!የ,hate
1655728386042478592,@USER @USER ከብት መች ነው ከትግራዋይ ጋር የሚያወራው አትመጥንም ብዬሀለውኮ ተደበቅ,hate
1655734745878392832,@USER እንዲህ ልክስክስ ውሻ ከሚመስል ለምን ቤልጂየም የሄደጊዜ አቢይ ሴጣኑ ከሚገልእኝ እዚሁ ቅበሩኝ ብሎ አልቀረም?? በቁሙ ሞቷል አልተቀበረም እንጂ!!,hate
1655756472372871171,የኢትዮጵያ መከላከያ ሰራዊት ድሮ ቀረ አሁን ያለው መዋቅር አብይና ብርሀኑ ጁላ እሚመሩት የኦነግ ሀይል ነው የአማራ ህዝብ የመጨረሻውን ትግል አድርጎ ብአዴን ከተባለ የአህያ ስብስብ እ,hate
1655785235815051264,@USER @USER ሲጀመር ማንጠራህ ?ስለ አማራው አይመለከትህም መጥተህ ጨፍጭፈህ ሰው እንዲያዝንልህ ጠብቀህ ኖሯል እንዴ? ድሮ የምትጨማለቁበት አማራ ዛሬ ላይ ይናፍቅሀል,hate
1655799051739168768,@USER ስትሰራበት የአንተ፤ ስትጥለው የመንግስት መሆኑ ነው?? መንግስት ስንት የሚወቀስበት እያለ እድፍህን አምጥተህ አትደፍድፍ። መንግስት የሚጥለውን አህያ ከአንተ ይጀምራል።,hate
1655804825152417792,ጨቅላይ ሚንስትሩ: - እብደት ቅጥፈት ዘረኝነት ጨካኝነት ወዘተ ልዩ መታወቂያው ነውና በተጀመረው ትግል መነቀል አለበት::,hate
1655819483498381314,. የሰይጣን መንፈስ ያደረበት የአቢይ አህመድ አገዛዝ ሕዝብን እየጨረሰ ቤተ ክርስቲያንን ለማፍረስ፣ የኢትዮጵያንም የብዙ ሺህ ዘመናት ትውፊትና ማንነት ግብዓተ መሬት ለመፈጸም ይንቀ,hate
1655823167498190848,@USER ባልና ሚስት ቢጣሉም ቅሉ ይታረቃሉ ግን ያለፈው ፍቅራቸው ስለማይኖር አብረው የሚኖሩ ይምሰል እንጂ እየባነኑ በስቃይ የሚኖሩ መሰል አውሬዎች ይሆናሉ።,hate
1655828277078925313,@USER @USER አሁን ትህነግ እና ኦህዴድ ፍቅር ላይ ስለሆኑ ጥቂት ቀን ሊታሰር ይችላል እንጂ ምንም አይሆንም,hate
1655835900767526912,ከሸኔ እና ከወያኔ ጋር አገራዊ ምክክር የማድረግ እቅድ,hate
1655847076364709888,@USER የምትጨፈጭፏቸው ህፃናቶች መማር አልነበረባቸውም ምድረ ጥንብ,hate
1655851300821651457,እግዚአብሔር ሲያዘው ውጤቱ ምን ይሆን? ብሎ አልተጨነቀም።የተጨነቀው ለመታዘዝ ነው:: እምነት ማለትም ውጤቱ ምን መሆኑ ሳያሳስበን ለእግዚአብሔር መታዘዝ ነው::,normal
1655856990155952128,@USER እኔ . የሚያናድደኝ ኦነጎች ጋር ሄዶ ኦነግ ይሆናል፣ ወያኔ ጋር ሄዶ ወያኔ ይሆናል ፣ አሁን ወደ ቀልቡ የተመለሰ ይመስለኛል,hate
1655857508961988608,ኢያቄም ወሀና ወለዱ ሰማዬ ሰማዮሙኒ አስረቀት ፀሐዬ ኢያቄምና ሀና ሰማይን ወለዱ ሰማይ የተባለች እመቤታችን ደሞ ፀሐይ የተባለ ኢየሱስ ክርስቶስን አስገኘች። ልደትሽ ልደታችን ነው,normal
1655861797629435908,@USER ሀገርን ተሸክመው ይላል ይሄ ሆዳም እኛነን እንጅ ያን ጥንብ ዘረኛ የተሸከምነው። ወራዳ ጠባብ።,hate
1655949637508009990,@USER ተናግረናል!! ህውሀት ?? ና ኦነግ ?? መሳራያውን ተረክበው ሲያርዱት እየየ ቢል የሚሰማው ማንም የለም።,hate
1655950209934045187,ከኢፌድሪ የስራ ክህሎት ኢንተርፕራይዞች ልማት ሚኒስትር ወ/ሮ ሙፈሪያት ካሚል ጋር በክልላችን ያለው የቴክኖሎጂ እና ክህሎት አውደርእይ ተመልክተናል። በአውደርእዩ ውጤታማ ስራ እየተሰራ,normal
1655950690060226561,@USER ከዝህ ኣይነቱ ሆዳም በስተቀረ ሁሉም የኦሮሞ ህዝብ OLF ነው ምን ታመጣለህ ኣንተ ዝቃጭ ኣተላ::,hate
1655951061620776960,@USER በትክክል። / ልደቱ ዳግም ሊታመን የሚችልበት እንጥፍጣፊ ሞራል የሌለው ሰው ነው ።,hate
1655960103366057984,ጥሩውን ለኦሮሚያ ብልፅግና መጥፎው ነገር ሲፈፀም በኦነግ ሸኔ እየተሳበበ እሰከ መቼ ይኖራል ?? ሽኔ አንድ ወረዳ ነፃ ሳያወጣ እንዴት ከወለጋ እሰከ አዋሽ እና ባሌ ሊኖር ይችላል??,hate
1655964979437387777,@USER ወንድሞቻችን የታሰሩት እንዴት ይረሳል,hate
1655967241630887938,@USER @USER እንዳንተ ጎማ አቃጥላ መንገድ ዘግታ ሲመጡባት እናትዋ ቀሚስር ትደበቅ የኢሳያስ አተላ ተሸካሚ??,hate
1655968690754420738,@USER የጀግናው የወያኔ ጌታ ፋኖ ጎቤ መልኬ ልጅ ናት። ህፃን ደግሞ አይደለችም 18 አልፏታል። ህፃን ወታደር ማድረግም ህፃን አርዶ ስጋ መብላትም የኦሮሞ ፅንፈኞች ባህል ነው።,hate
1655975696496197656,@USER የትግራይ ምስኪን ህዝብ አንድ እንቅፋት ሁለቴ አይመታውም። እንደአንተ አይነቱ ሆዳምና እፍረተቢስ ወፈፌ ሁላ 1ሚሊዮን የትግ ደሃ ወጣት ነብስ በልታችሁ አሁንም ስት,hate
1655977335705804803,@USER ከምደረገፅ ሊያጠፈን ከውጭ እና ከውስጥ ሃይል ጋር አብሮ የዘር ማጥፋት ዘግናኝ ድርጊት የፈፀመብን እኮ ኣማራ ነው።እናቶቻችን እና እህቶቻችን ድፍሮ ማህፀናቸ,hate
1655980628737941508,@USER አቅምም ብቃትም የላችሁም ጠቅላይሚኒስትሩ በፓርላማ እንዳንተ ላለው ቀፎ እዲህ ብሎ ነበረ ጅል ጅላጅል ጅላንፎዎች በዙሪያዬ ከበው ተቀምጠዋል ስምህን ከነዚህ በአንዱ ብትቀይር ይመችሃል,hate
1655990067788120093,@USER @USER ለምሳሌ ቪኦኤ አማረኛ ላይ ቀርቦ ለምን የቅንጅት ውህደት ለማስፈፀም የኢዴፓን ማህተም አላረግም አልክ ተብሎ ሲጠየቅ መንግስት ሁሉንም በ1,hate
1655990527005687817,የአብይ አህመድ ስረሃት የሚመራው የህፃን ሴራ እንደ ግመል ሽንት ከቀን ቀን ወደ ሃላ እየተጓዘ ነው።,hate
1655995039040798730,@USER እነደዚህ የጅል ጅላጅል መንግሥት በእርግጠኛነት አለም ላይ ኖሮ አያውቅም። ትንሽ የተቃወመውን ሁሉ ሽብርተኛ!,hate
1655996025058754560,ታላቁ እሥክንድር፣መስከረም አበራ፣ጎበዜ ሢሣይ እና እልፍ የአማራ ጀግኖች እያሉ ከሀዲዎች ላይ መንጠልጠሉ ለምን???,offensive
1655999361380229121,@USER ሰው በዚህ እድሜው ጦርነት ይሰብካል ማፈሪያ አዛውንት ናቸው,offensive
1656013848518828062,@USER ብልፅግናዎች ሰው እየገደሉ ችግኝ የሚተክሉ ናቸው።ከነሱ ጋር ክርክር አያስፈልግም።ለነሱ መልስ ከመስጠት ይልቅ ዝምብሎ መስራት ወይም ዝም ማለት,hate
1656021227956314129,@USER @USER የዛሬው ልደታ የበላኸውን በሽታ ያርግብህ ደሞ አንተን ብሎ የቄራ ልጅ ደነዝ።,offensive
1656027243116744705,@USER ይሄ የለየለት የአማራ ጽንፈኛ tvመሆኑ ታወቀ እኮ ። EMSየጽንፈኞች መጨፈሪያ ሁኖአል ። ከጀግናው ኢትዮጵያዊ ስሳይ አገና በስተቀር ።,hate
1656031198580207616,ዘሪሁን ገሠሠ ነገ ኮምቦልቻ ፍ/ቤት እንደሚቀርብ ታውቋል። በአካባቢው ያላችሁ ወገኖች በቦታው በመገኘት አለኝታነታችሁን እንድታሳዩ ይሁን። #AmharaStruggle,hate
1656039916789219333,ዱሮ እኔና ባለንጀራየ ትንሽ አረበኛ ሆህያት ተምረን ከሴቶቹ መዳፍ ላይ እንጥፍና ካልሰጣችሁን ድግምቱ ያሳብዳችዋል እንላቸው ነበር እነሱም አውቀው ይሁን ፈርተው ያምኑን ነበር፡፡,normal
1656052798373388288,@USER አብይ አህመድ የዲያብሎስ አጀንዳ አራማጅ የሉጢ ፓፕ ፍራንሲስ ተላላኪ ሉጢ ነው የዲያቢሎስ ደጋፊ ያው ዲያቢሎስ ነው እናንተ የእፉኝት ልጆች የእናት ጡት ነካሽ ባንዳ,hate
1656071585617379330,@USER @USER እናንተም አንድ ሰሞን 27 ዓመት ካስተዳደራችሁ በኋላ ለሁለት ዓመታት አሸባሪ ተብላችሁ ነበር። ስለዚህ የአማራ ሕዝብ ለ50 ዓመታት አሸባሪ ተ,hate
1656081976623788035,@USER @USER ልደቱ የመርህ ሰው ነው። የሱ የበሰለ አመለካከትና አቋም ለጎጠኝነት ስለማይመች አብዛኛው ጠባብ ብሔርተኛ አይወደውም።,hate
1656099637634236422,@USER @USER ትንሽ ታገስ፤ ሙሴኣችሁ በአስር አባዝቶ ሲፈጅልህ እንደዚህ ዓይነት ቆሻሻ ቀልድ ትቀልዳለህ።,hate
1656112429057601539,@USER @USER ዝምበይ!! ወሲብ ሽያጪ ዘር!! አንቺ ጋ ዕውቀት ማለት አተላ ማብካት ነው ።,offensive
1656116945123528704,@USER አንተ ሰው ወጥ አትርገጥ ብየሃለው . ኢሱ አንዴ በቃህ ብሎ ከጀመረህ አሜሪካን አገርም ሆነ አውሮፖ ሜዳ ለሜዳም እንደ አህያ ብትንከባለል አይተውህም።,hate
1656137881809813504,@USER የበታችነት ስሜት በጣም ከባድ ነው ከውስጣችሁ አውጥታችሁ እሰከ አልጣላቸው መቼ አይለቃችሁ አንተ ከርሳማ ሆዳም እሱ ጀግና ቀና ብሎ መሄዱ አይቀርም አንድ,offensive
1656139586265858050,@USER አላለም ውሸት ነው ፣ እሱ ራሱ ፋኖ ነው ። ነገር ግን በፋኖ ስም የሚነግድን ፅንፈኛ የመንደር አውደልዳይ ፣ ተደብቆ የሚገድል ን ነፍሠገዳይ አሸባሪን አይለቀው ።,hate
1656140452603613186,@USER እንደዛውም ግን የአውሬ ፊት ያለው ይበልጣል አትሳሳት,offensive
1656143548180299776,@USER እንግዲህ ውይይትን ጠልታችሁ ሰውን በሽምቅ ግድያ ውስጥ የገባችሁት አንተ የምታጨበጭብለት ፋኖ ተብዬ ጅል ታርቄአለሁ ብሎ አይደል ሰው ወደ መግደል የገባው ??,hate
1656144276055531520,@USER አንተ ባንዳ የታሪክ አተላ ስለ Interpol ምን ታውቃለህ እውነታውን ለመሸፋፈን ብትቀባጥርም እውነታው ጋዜጠኛ ጎበዜ ሲሳይ አሸባሪ አይደለም እውነተኛ የኢ,offensive
1656145127331491840,@USER ትባልጋለች ነው በግብረሰዶምና በሰይጣን እምነት አብይ አህመድ እና የዲያብሎስ አጀንዳ አራማጆች እናንት የታሪክ አተላዎች የእናት ጡት ነካሽ ባንዳዎች የንፁሀን,hate
1656169040321101826,@USER ኸረ የማልችለው የለም ሽሮ በቀይ በአልጫ በቃ ምን አለፋዎት?? . ዝናዬ ምን አይነት ነች ግን??,normal
1656170161194278912,የቅዱስ ሲኖዶስ የግንቦት የርክበ ካህናት ጉባኤ ዛሬ ይካሄዳል። አንዲት ስለሆነች ቅድስት ቤተክርስቲያናችን እንጸልይ። ጥበብን የታደሉ ብጹዓን አባቶችን አሉን እነሱን ብቻ እናዳም,normal
1656181973734367233,@USER @USER ሙቀት ልምላሜሽ የተለየሽ አሮጊት ደሞ አንቺን እንደሰው የሚቆጥርሽ ኖሮ ትንኝ ነሽ ማን ዞር ብሎ ያይሻል እንሽቅ አጨልልሀለው ትያለሽ ማፈሪያ መጀመርያ ዳይፐርሽን እጠቢ,offensive
1656186524679958529,@USER አንተ አሽቋላጭ አባትህ አብይ ጃስ አለህ አይደለ እንዲህ በውሸት ውስጥ ተነክሮ ሲያዩት ምን እየሰራህ ነው እኔ እንዲህ ስዋረድ ሲልህ ያለህን አቅም ተጠቅመህ,hate
1656187223836860416,@USER @USER ምን አልክ? አስመሳይነት ነው። የአንተ ዘመድ ልጆች ብታርድ ኖሮ እንዲህ አትልም።,hate
1656188640026918912,ወደ ጠማማነት የሚመለሱትን ግን ዓመፃን ከሚሠሩት ጋር እግዚአብሔር ይወስዳቸዋል። ሰላም በእስራኤል ላይ ይሁን።,normal
1656204027338563584,@USER ወለጋኮ አየናቸው! የሚዘርፉ የሚገድሉና የሚያፈናቅሉበትን ምክንያት የማያውቁ ኦሮሞውንም ሳይቀር የጨፈጨፉ ጨካኝ አውሬነታቸውን ሕዝቡ ይመሰክራል።,hate
1656211091326738433,@USER የሚጮሁት ህዝብ ስለሚጠበቅ እናንተ ምን ሰራችሁ ስለሚባሉ,hate
1656214689062240256,@USER የሰው ዝምብ ትንሽ ማሰብ ያልፈጠረብህ ያ ሁሉ ወጣት ትግሬ ሲያልቅ እያየህ እድል አግኝቶ የተማረከ ምስክርነቱን ሲሰጥ ሰምተህ ፋኖን ለመናቅ ሞራሉን ማን ሰጠህ ። ጭባ,hate
1656217147213742080,@USER ሽማግሌዎች ለመንግሥት ተላላኪ በመሆናቸው ነው።,hate
1656219122890338305,@USER @USER አንተ ጥቁር ድንጋይ! ደነዝ።,offensive
1656229036203339777,@USER ስድብ ብቻ:: ሸቀጥ ምንድን ነዉ? አምቡላንሱም ለ ምስኪን አቅመ ደካማ በማሰብ ነው። ገንዘብ ያለውማ እኛም አገር አይታከምም እንኳን አምቡላንስ ሊጠብቅ። ሀሳብን በ ሃሳብ ሳትሳደብ እርታ።,hate
1656229548810280960,እየተሻሻለ የመጣው የኢትዮጵያና የአውሮፓ ህብረት????ግንኙነት,normal
1656280155243855875,@USER @USER ምንም ይቅርታ አያስፈልግም ??,hate
1656297192766799873,@USER @USER ኢትዮጵያ በዚህ ትተወቃለች ።የአለም ጠባቂ ናት ።,normal
1656299227004239872,ሰበር መብረቅ የአማራ ኮማንዶ ገዢ መሬቶችን ተቆጣጠረ አንፆኪያ ዳግም ጦርነት Fasilo HD Today News Ma . via @USER,hate
1656306076210413568,@USER እና መጥተህ አትማገድም ምን ሰው ሃገር ሆነህ ትንደቀደቃለህ ጉረኛ ሌባ ።,offensive
1656310750854500355,@USER ለኦሮሞ ሕዝብ ሰላም መሆን ይጠቅማል ።እኔ በ1984 ጀምሮ ኦህዴድን ተቀላቅዬ ሰታጋል አመራሮቻችን በወቅቱ በኦነግ ሠራዊት ላይ አትተኩሱ ብለው አመራር ይሰጡ ነበረ ።,hate
1656316967744073729,@USER የአቢይ አህመድ መንግስታዊ ሌብነትና ውንብድና እንዲሁም አምባገነንነት በግልፅ የሚታይበት አሰራር ነው። በስሩ ያሉ ኮልኮሌዎች ይህ ትክ ክል አይደለም ለማለትም አይደፍሩ,hate
1656318133911658496,በዚህ ሰአት አስቸኳይ ጥንቃቄ መረጃ ደርሶናል ሼር_ሼር አሁን በተረጋገጠ ፈጣን መረጃ መሰረት ከ20 ቅጥቅጥ ያላነሰ የፅንፈኛው የአብይ ሰይጣኑ የሸኔ የግል መከላከያ ድርጅት በ,hate
1656322681598365697,@USER አሁን አንተ ልደቱን የመናገር ሞራል አለህ ድልብ መሀይም,offensive
1656325084796026880,@USER @USER እነዚህ ራሳቸውን የአማራ ሕዝብ ዋነኛ ጠበቃ አድርገው የቀረቡት በእውነት ነገሮችን ለሚያየው ሰው ከጠላት በላይ የአማራ ሕዝቦች ጠላቶች ናቸ,hate
1656330469284118528,አንገት ቆራጩ፣ህጳናት ሴትና አዛውንት ደፋሪው #ፋኖ በቀኝ እጁ የአማራ ባንዲራን በመያዝ የፌደራል ባንዲራውን ረግጦት ነው የሚታየው ይሄ የአህያ ሴል ያለበት ማህበረሰብ እኩልነት ሞቱ,hate
1656330787766116361,@USER AssebPress እንኳንም ተስር ሲትል አልነበረም ወይ እስርቤት ሲገበ ውስኪ ረጭትህ ይሆናል እኮ ለመንኛውም ጉራጌዎች ተፈቱኝ ጊዜ የለኝም Twitter ለእ,hate
1656340082796658688,@USER እራሳቸውን ይሰቅላሉ። የቅጥረኛ ባንዳዋች መጨረሻ ይህ ነው።,hate
1656342514956378113,@USER የዘር በሽታና የዘር ኮታ ያመጣው ህውሀት ነው ዛሬ ለምን ታለቅሳላችሁ? ህዝብም በዘር ያለያያችሁ እናንተው ሆኖም የዘራችሁትን አገኛችሁ a minority sho,hate
1656359815629664262,አንዳንድ ባንዳዎ ተላላኪ አሸከር ታዊቂ ለመሆን የኢትዮጵያ ሕዝብና መንግሰት አውግዞ እንዲያሰራቸው ዛሬም ይቧርቃሉ እኛ እንደ እናተ ጅል ጅላጅል ደንቆሮ አይደለንም በቅናት የበታችነት,hate
1656363088113987585,- የኢትዮጵያ ሠራተኞች ማኅበራት ኮንፌደሬሽን በሠራተኞች ጥያቄ ዙሪያ ጠቅላይ ሚንስትሩን ለማወያየት ጥያቄ አቅርቧል ተባለ። እና ሌሎች ዜናዎችን ያድመጡ። ????,normal
1656367432242458639,@USER እነዚህ ሰዎች በውነቱ ማፈሪያዎች ናቸው !,offensive
1656369437052661773,@USER እውነት ቢሆን ኖሮ አብይ አብሮ ፎቶ ተነስቶ በዜና ይቅረብልኝ ይል ነበር። ግን ሕልም አይከለከልም እና ማለም ትችላላችሁ,hate
1656377653018910721,@USER እንደ ህዳር አህያ የከፈላቸው ሁሉ እየጫነ እንደ አሜባ ከመከፋፈል ዉጭ ምን አማራጭ አለ? የጥላቻ ሸቀጥ ተሸክመው ገዢ ከጠፋ ይጣላሉ??አንዱ ከሌላ የተሻለ ሀ,hate
1656386923387076608,@USER ሰይጣን ቢገዛን ይሻላል ብሎ መዓት ከተማፀነ እና ሰውን እንደፍየል ጠብሶ የበላን ኣረሜ ያልተጠላና ያልተወገዘ ሌላ ማን ሊጠላ።,offensive
1656389045335867394,በነገራችን ላይ ከኢትዮ 360 እስከ ኢትዮ 251፣ ከኢሳት እስከ ዘሀበሻ ላይ ሸይጧን ዐቢይን እሳቸው እያለ የሚሟዘዝ አስመሳይ ሁላ ጠሚ መለስ ዜናዊን እሳቸው ይል ነበር ወይ?,hate
1656391935643271168,@USER የካድሬ ትልቁ ችግሩ 114 ሚልዮን ህዘብ ምንም የማያውቅ መሀይም ደንቆሮ አርገው ነው የሚቆጥሩት,hate
