tweet_id,tweet,score
1487316792108359682,ይህ የፊልም አክተር ከቀን ህልሙ ያልባነነ መሪ ተብየው ሀገርን አውድሞ ህዝብን አጎሳቅሎ ትውልድ እየፈጀ ያለው ወደ ህግ ይቅረብልን።,6
1502703618654363664,@USER ከሰውነታችን በፊት ወርቅ ነን በእሳት የተፈተንን እናንተ ግን አሕያ ጅብ ናቹ እርስ በእርስ ተባሉ ያላችሑት እራሳቹ በአቃጣዮቹ አልፈርድም አውሬ ያረከው እራስሕ,8
1533512610506735617,@USER @USER አመድ በዱቄት ይስቃል አሉ ይሄ ነው።እኔ ወይንስ አብይ ለወያኔ የሚቀርበዉ።ተረሳሽ ወይ የሚለዉን የመሀሙድ አህመድ ጋብዥያለዉ።ለዉጥ ማለት ሰዉ መብላ,5
1558183139213811712,@USER @USER ጉራጌ ከአማራ ጋር ሲታረድ ነበር፣ የገላጨሰም ከማዳጋሰካር መጥተሽ ሰይምሽና ያንቺ ሆነ ማለት አይሆንም፣ የምታመልኩት ዛፍ ከሁሉ አባልቶ ደም አሰ,8
1538639992674734082,@USER ባለጌ አትሁኑ በተለይ ቤተ አማራ የሚልድያሜ የያዛችሁ ኦሮሞ ብላችሁ ተቃወሙ,6
1610167008976424962,ሰላም ለኢትዮጵያ ሰላም ለሀገራችን,0
1484630624862236672,ይህ መልክት የምትፈልገውን እያሳዩህ ስታጨብጭብ ለምትውለው ሆዳም እማራ ነው:: አገር ወዳድ መስለው ይህንን እየለበሱ ያሳዪህና አንተ ስታደርገው በጥይት ይለቅሙሀል: አንተም ማጨብጨብህ,8
1519722369270566915,ህወሓት እህል ይግባልኝ አለ! ሆነለት::ወዲያው ስለ ውጊያ መናገር ጀመረ! ለጋሾች ለትግራ ህዝብ ሳይሆንጭንቀታቸው የህወሓት አለመቸነፍ ነው! ሽብርተኞችን መታገል እስከ ድል! #UnityForEthiopia .,8
1558336207481966592,የጉራጌ ምክር ቤትን ውሳኔ መነሻ አድርገው ሁከትና ብጥብጥ በሚፈጥሩ አካለት ላይ ሕጋዊ እርምጃ እወስዳለሁ መንግስት #Gurage #Ethiopia,0
1640092680834236416,@USER @USER እኛስ እያየን ዝም አልን እናንተ አላችሁ አይደል የትግራይን ህዝብ እንዲጨፈጨፍ እንዲደፈርና እንዲዘረፍ ከማነሳሳት አልፋቹ ዋና የዘር ማጥፋ,8
1537831210579263491,@USER ኦነግ በአማራ ህዝብ ላይ መሪ ሲሆን ያሳፍራል::እንደታብት የምትሰግድለት ጠ/ሚ ሁሉ ነገር የናንተ ሴራ እንደሆነ ገልጾታል:: እኔ አንተን ብሆን ጠቅልዬ ከኦነግ,9
1604592215195619329,ባለ ንብረቱ ጥር 20/2013 ዓ.ም የወንድማቸውን ልጅና ሾፌራቸውን ከአዲስአበባ ወደ ባህርዳር በሲኖትራክ ነበር የላኳቸው። ኦነጋዊያን ለህጻን ልጅ እንኳ ርህራሄ የላቸውም፤ገብረጉራቻ,9
1557304731797700609,@USER እስክንድር ነጋ ውሸታም ደንቆሮ ነው ስለሱ መጻፍ ግዜ ማባከን ነው።,5
1481013972539162632,ብዙ ልዩነት የለምእኮ። ጠ/ሚሩ ይሉ የነበሩትን ቃል አጥፈው ፓርላማው አሸባሪ ያላቸውን ያለፈርድ ፈተው፣ ማለትም የሕግ አውጭውንም የሕግ ተርጓሚውንም ተቋማት ረግጠው ያላለቀ ጦርነት,5
1583736919925567488,በሴራ ጦርነት አማራን ያስጨፈጨውን መንግሥት፣ ነፍጠኛን ሰብረነዋል ያለውን መንግስት፣ 70 000 የአማራ ተማሪዎችን ከዩኒቪርስቲ ያባረረውን መንግስት፣ በወለጋ መውጫ አጥተው እንዲጨፈ,8
1538580768716472323,@USER የሰዉ አህያ! ያንተ አይነቱ ነዉ ንፁኀንን ለመከራ እየዳረገ ያለዉ? እንዳንተ አስተሳሰብ ከአማራ ዉጪ ያለዉ በሄር ፊሬ ብስ ነዉ። ደግመዋለዉ፡ ደንቆሮ ነህ,5
1656363088113987585,- የኢትዮጵያ ሠራተኞች ማኅበራት ኮንፌደሬሽን በሠራተኞች ጥያቄ ዙሪያ ጠቅላይ ሚንስትሩን ለማወያየት ጥያቄ አቅርቧል ተባለ። እና ሌሎች ዜናዎችን ያድመጡ። ????,0
1515064846055784449,@USER እኮ አሁንም ግምትህን አከብራለሁ። ግምትህ ግን ያንተው እንጂ የኔ ሊሆን አይችልም። እግዚአብሔር ፈራጅ ከሆነ ነገሮችን እራስህ ከመገመት ለምን ለእርሱ አሳልፈህ አትሰጥም?,4
1537148991149834246,@USER እንዴ ባለ በሬ ሆኑ ! ባንዴ ከሊጥ ወደ በሬ እይከብድም! ነው በርዳታ መኪና በሬ ላኩላችሁ,6
1573959845509824517,አንድ አገር ምጣኔ ሃብቱን የሚያሳድግ የሚሰራ የሰውሃይል አስተምሮ በሙያም አሰልጥኖ ነው!ህወሓት 27 ዓመታት አገር ሲያስተዳድር ይህ ገሃድ ነገር ገብቶት አያውቅም ነበር! የትምህርት,7
1608004111492087808,@USER የኣማራ ሸሌ?? ባለ ቂ ር ቂጥኽን ቆላኽ ኣይደል። ምንም ማድረግ ኣይቻልም ኣሁንም እንደለመድከው ሻዕቢያን ኣፈንድደኽ እንካ በለው። ባንዳ።,7
1520117506098278401,@USER ፋኖ የወያኔ ተላላኪ መሆኑን ታውቆባችዋል! ፋኖና ወያኔ የአሜሪካና የግብጽ ተወካይ ናቸው!!,9
1506220087879081987,አፋር >> ዱብቲ ላይ ጉረኛ ሽሮ ነው ያጋጠመን!,6
1595715857296068609,@USER ወደኃላ ማርሽ አስገብተሽ ዝም አታስብዪውም! ፖሊስ ሲመጣ እሱ/እሷ ናት ከኃላዬ ብለሽ ግግም ???? የተንቀዠቀዠች አፍሳ ለቀመች የሚባለውን ነገር ይማራል!,3
1596045024357404673,@USER ይሄ ሰው አይደለም አውሬ ነው!,5
1565263479086489600,??Update lvarez ትናት ቼልሲ ለእያክሱ DMF አልቫሬዝ የዝውውር ጥያቄ ማቅረቡን ተከትሎ ዛሬ አልቫሬዝ ልምምድ አልሰራም አለ። አያክስ ሌላኛውን ኮከብ ማጣት አይፈልግም ነ,0
1540237663369838594,አፄ ሚኒሊክ ሩሩህ ነበሩ ፡፡ ጨካኙ አረመኔው ማን እንደሆነ በዘመናችን አየነው፡፡ የውሸት ትርክታቸው ይፋ እየወጣ ነው ፡፡ የፈለገ ቢመጣ ታጥቀን ህጻናት እ,8
1568868722349326340,#ወሎ_ደሴ የደሴ ከተማ ህዝባዊ መጅሊስ በጦርነቱ መክንያት ከወርቄ፣ከጎብየ፣ከቆቦና መሰል አካባቢዎች ለተፈናቀሉት ወገኖቻችን ያሰባሰበውን ዱቄት እሩዝ እና መሰል ቁሳቁሶችን ድጋፍ,2
1506948801269051394,@USER የአማራ የዛሬ መከራዎች አብን ፣ፋኖ ና ባልድራስ ናቸው ናቸው ወይ አይታገሉ ወይ አያታግሉ ፈሪዎች ይሄ ክርስቲያን የሚባለው ና እስክንድልን ምነው ምላሳቸው,9
1509816467184926722,@USER በሙድ ከአማረኛ ሌላ ማንበብና መፃፍ አያስፈልግም ብለክ ስታሰረዳን። ዘረኝነት በመጋረጃ ተደብቆ አይነት ትዊት ነው።።።,5
1495500177725173763,@USER በህይወቴ ደስ የሚለኝ ተስፋ የማይቆርጥ ሰው ብቻ ነው። ተስፋ ከማይታየው ሰው ጋር ለሰከንድ መቆየት አልፈልግም። መልካም ይሆንልናል አይዞኝ።,1
1514684079744163840,አያቶቻችን በደምና አጥንታቸው በነፃነት ያስረከቡንን ሀገር ለልጆቻችን የሚናስረክብ ከሆነ ጀግኖች እንባላለን !!!ነገር ግን ዘመናዊ ቅኝ መገዛትን ከፈቀድን የታሪክ ተወቃሾች እንሆናለን,0
1656723979913052164,@USER ኢትዮጵያዊነትን ተዋርደው ያዋረዱ የአረመኔዎች ስብስብ ናቸው። እነዚህ ከመጡ መንግስት ከሆኑ ጀምሮ ኢትዮጵያ ውስጥ የሚሆነውን ኢትዮጵያዊ የሆነ ያውቀዋል። ስለሆነ,9
1646953577921884161,የአውሬው መንግስት በሰሞነ ህማማት የአማራን ህዝብ ደም እየጠጣ ይገኛል የአማራ ህዝብ አንዱ እሴቱ እምነቱ ነዉ ስይጣኑም አብይ ፕላን ይዞ ነው የአማራን ህዝብየሚጨፈጭፈው መግደል ብ,10
1639578424904671233,ጉራጌ Ethiopia# :አብይ አህመድ እንደ ድሮ ሚያጨበጭብልህ ህዝብ አለ ብለህ ኢኝኝኝኝ ብለህ ፎቶ በትነሳ ህዜቤ አንተን ላለ ማየት እቤቱ ቁጭ ብለዋል አንዴ ሸወትከን ከን,5
1658188647819010067,@USER ይሄ ሰውዬ ምን የመሾም ስልጣን አለው እንዴ አላውቅም ነበር:: ባለፈው ተላላኪ ነኝ ሲል ስለነበር እንዴት ለመሾም ስልጣን አገኝ ብዬ እኮ ነው,8
1492377916524670976,@USER ወያኔ አይምሮህን ፋክ አርጎልህ ነው አይደል ? ህጻን እና ገበሬ እያረድክ ስለ ረመፅ ምታወራው ፡፡ የናንተ ውድቀት ደግሞ ይከፋል፡፡ ፈሪ ስለሆና,9
1557429978462965760,@USER ትክክል : ወሎ የወሎ ህብረት : የዋሃቢዎች : የኦነጎች : የትግሬዎች መጫወቻ ሁኗል : ከአንድ ወር በፊት ሂጄ ነበር : እንደው ስለ አማራ መታረድ ብጠይቃቸው ከዘርየለ,8
1512123380438380553,@USER በግምት እና በጭፍን መሄድ እኮ ነው ችግር ያመጣው ????,1
1594759926114566159,@USER በስልጣን ጥም ሲለፈልፍ ጥርሱ ገጠጠ ውሻም ላበላው ነው ሚጮኸው።,6
1608698525248020483,@USER በቴሌ ቶን ነው የገባለት ?? ህዝቤ ግን ሱፐር ጅል ሆኖ ያጨበጭባል እንዴት ለምን እንኳን የሚል የለም?,3
1548751530769137667,@USER ወክዬዎለሁ ለምትለው ህዝብ በታሪክህ አንድ ስራ ያልሰራህበትንና ለዘመናት የተዘፈዘፍክበትን ስልጣን ልቀቅ ፣ህዝባችን በእናንተ አጋሰስነት ቆስሎል እናንተን ማየት አንፈልግም ከነምኞትህ ሲኦል ግባ።,8
1630424622641344514,@USER አንቺስ መቼ ነው ምትገመገሚው? ወይስ ግምገማው ሌቦችን አይመለከትም?,4
1521143489051774977,እኔ ሴት ሙስሊም አማራ ፋኖ ነኝ/አማራ ፋኖ በወሎ የእንኳን አደረሳችሁ መልዕክት ሲገድሉን አማራ ብለዉ እንጅ ሙሰሊ . via @USER,8
1616326673015910401,@USER ተፈሪ መኮንን ጉዲሳ ( አፄ ሀይለስላሴ) በኦነግ የውሸት ትርክት ባንወናበድ ለማለት ያህል ነው,7
1625210999522398235,@USER ያንተ ጭንቅላት ለኮፍያ እንጂ ለምርምር አይሆንም,4
1628294805255061505,በቀዳማዊት እመቤት ጽሕፈት ቤት በጎንደር ከተማ በ100 ሚሊዮን ብር ወጪ የተገነባው የዳቦ እና የዱቄት ፋብሪካ ዛሬ ተመርቆ ስራ ጀመረ፡፡,0
1637163708643262467,@USER @USER የምትጠይቀው አጥታ ነው? ሴትዮዋ የመንፈስ መረበሽ ችግር ገጥሟት ይሆናል የጤና መጓደል ምልክት ነው። ፖለቲካዊ ይዘቱ እዚህ ግባ የሚባል አይደለም,4
1620643921264275456,አቤቱ አምላኬ ሆይ ያለኸን አንተ ብቻ ነህና እባክህን አትተወን!,0
1654878267596218368,ለኢትዮጵያ የመጀመሪያውም የመጨረሻውም መፍትሄ ይሄን አብይ የሚሉትን የደንቆሮዎች መሪ እና በእርሱ ከለላ እዚህ የደረሱትን የኦሮሞ አህዮች ስርአት ዳግም እንዳያንሰራራ ለአንዴም ለሁሌ,10
1519862574015205381,የፈሪ ነገር ትናንት ሱዳን ድንበርህን ጥሳ ገብታ ድልድይ ሰርታ ስታስመርቅ ባላየ ላሽ እንዲሁም tdf ቤትህ መታ ስትገርፍህ ወደ ጓሮ የሸሸህ ዛሬ አብሮህ የኖረ ንፁሃንን ገድለ,9
1486801931960045578,@USER አብይ በአሮጋንስ አካሄዱ ምንም ሳያውቅ ሁሉን አውቃለሁ በሚል አካሄዱ በአረመኔዎች 4 እመት ሙሉ ህዝብ አስፈጅቷል የሃገር ሃብት አስወድሟል ማስተዳደር ስላልቻለ አሁን ሪዛይን ቢያደርግ መልካም ነው::,7
1483747068804009984,@USER የማይበስል ማህበረሰብ ዘመን የማይለውጠው ሁሌም የሚታየው ክፉ ነገር ለታሪክ የማይመች ማለት የኛ ሃገር በተለይም ራሱን የኦሮሞ ተቆርቋሪ ብሎ ኦሮምን ለማደደብ የቆመ!!,7
1501430446307033090,@USER የሐገር፡ ማሪሁኖ፡ ይህሰው፡ ወንጀለኛ፡ መቅጫን፡ አንብቦ፡ አየውቅም?: ሴትመድፋር፡ ከበድ፡ ወንጀልመሆኑን፡ ከግምት፡ ውስጥ፡ አለስገበም፡ ማለትነው። ዓብይ፡ ኡንኳን፡ የህግደኛ፡ አልሆነም።,5
1502387772744769537,አረመኔነት ማንም ያድርገው ማን ሊወገዝ ይገባል,0
1654950344927985664,@USER እንደ አንተ አይነቱ ልክስክስ ለሙያው እና ለህዝቡ ያደረን ሰው ስም ለማንሳት የማትበቃ በቁምህ የሞትክ የዘመናችን ሆድ አደር ደንቆሮ ነህ,4
1622862436301676545,@USER ኢትዮጲያ ውስጥ ለምታስገድላቸው አትዘኑ ትላለህ አስመሳይ የውጭ ሲሆን ለመደለል እንጂ አንተ ውስጥህ አረመኔ ነው,5
1515416809834434569,የህወሓት አመራሮች በስሙ ትግራይ እርዳታን የሚፈልገው በተለመደው ሴራቸው ላሰታጠቁት ለወታዳራዊ ቀለብ እንጂ ለትግራይ ህዝብ እንዳልሆነ ይታመናል። የህወሓት አሸባሪ ባንዳ ጭራሽ የሠላም,9
1488251262583939077,እና ከግልቢያው ጎን ለጎን አገው በፈረስ አራሽ የመሆን ቀዳሚነቱን፣ ይህም ከተለመደው ፈረስን ለውጊያ፣ ለክብር መግለጫና ለመዝናኛ ከመጠቀም ፍፁም በተለየ የዚያን ማህበረሰብ ጥበብ ያ,0
1543643870394810370,ይሄ ጉራጌዎች አገር አይደለም እንዴ?,0
1492708807637614592,@USER አንተ አተላ ያኔ አባይን ለመገንባት ላይ ታች ስንል ተሮንቶ በነበረን ውይይት ሰው መስለኸኝ ሰላም መባባላችንን ሳስበው እንዴት እንደሚያበሳጨኝ ማን በነገረህ,4
1494400101762093066,የእኛ አረመኔ መንግስታቶች ደግሞ በጎሃጽዮን 30አማሮች ታርደው አድረው ጎሃጽዮን አይደለም የሄዱት። ተሰብስበው ውጪ አገር ስለሰላም ለማውራት ይሄዳሉ።,9
1572442751349985281,@USER Martin ኢትዮጲያ ያንተ አይነቱን ተላላኪ ቀርቶ ጥቁሮችን የሚንቁትን ዘመዶችህን ፈርታ አታውቅም፡አስተርጉመው,7
1505759825099206661,@USER ጌቾ ልክ ነበርክ ግን ግን አንተ እና ያንተ ግብራበሮች የዚን 100 በላይ ነው የሰራኸው ስለዚ አንተ ምንም ብትል ትክክል ነክ ልንልክ አንችልም አንተ አውሬ የ,4
1516548838345093124,ቀሪው ትግል Plan B ማክሸፍ ነው:: ይሃውም ወልቃይትን በፌደራሉ ስር የማድረግ ሴራ ነው:: ኮ/ል ደመቀ ዘውዱ @USER,9
1530993366833500164,@USER @USER @USER እውነት አንተስ የህዝብን ገንዘብ ለመብላት ፈልገህ ካልሆነ ለመጽሐፍት መግዣና የእውቀት ፍላጎት ቢኖርህ ኖሮ Ebay,2
1595123171811741698,የግም ጥላ የአማራ ማስፈራሪያ ማድረጋቸው ነው!,6
1646607035923054592,@USER ቤት የሚፈርባቸው ሰዎች ዜጎች አይደሉም ?አንችይ ዝንጀሮ ፊት አልፏልሽ ሰው መሰልሽ አውሬ,5
1619238902329659392,@USER @USER አንተ ስረአት አልባ የሆንክ ደንቆሮ ህዝብን አትንካ የምልህ ስንት ጊዜ ነው ላሊበላ ሰቆጣ ውጥ ወደ 67ሺ ህዝብ እየተራበ ነው በኦሮሚያም እደ,5
1601687651060367362,@USER አንተ እራስህ ትልቁ ሰይጣን ነህ::,4
1478919407728570373,ምንም ጥሩ ሀሳብ ይዞ አይመጣም። ከሱጋ ጊዜን ማባከን አያስፈልግም።,3
1512330246384721921,@USER ክስህ አልተገናኝቶም:የቴወድሮስ ሀጣያት/ወንጀል የኦሮሞ ፋሽስቶችን ወንጀል አያነፃም። ሁሉንም በየአውዱ ለማየት ሞክር:I know it aint easy for a PP cadre.,8
1515004279379087367,On the record ኢህአዴግ ራስን በራስ ማስተዳደር ለጥቂቶች ብቻ መፍቀዱ ነው ስህተቱ ወላይታም ጉራጌም ወዘተም ክልል ያስፈልጋቸዋል ብሎናል ጋሽ አሻግሬ ከ #TPLF.2 ብልጥግና ፓርቲ ፡፡,5
1606159026726715394,አዲስ አበባ በሠው ተኮር የልማት ስራዎቿ 14 ብሎኮችንና 482 መኖሪያ ቤቶችን ገንብታ ለነዋሪዎች ያስተላለፈች ለብልጽግናዋ ሌት ተቀን የምትሰራ ከተማ!,0
1586820432992169985,@USER አንተ ግን ምን አይነት አውሬ ብትሆን ነው እንደዚህ የሆንከው? የሚገደሉትን ሰዎች ፣የሚቃጠለውን ንብረት እና ቤት ሳያሳዝንህ ስለመረጃው ተጨነቅክ??,4
1642742889053560836,@USER ምእራባውያን ከጌታቸው እረዳ ጋር ሆነው የኛን ጅል ጠቅላይ ምንስትር ተብዬ አንገቱን ጠምዘው ጉድጓድ የሚከቱበት ግዜ ቅርብ ነው,9
1656542479305302016,@USER @USER ወዳጄ ይህንም የመንግስታችሁ ድርሻ እንዳለበት ነው ምታስበው!? አሁን ባንተ ቤት ወንድማችን አብራር ይህን በማለቱ እርር ድብን ብለህ ማለትህን እየገለፅክ መሆኑ ነው!,7
1638587420529803265,የፈሪሳውያን ዘመን!!! ለመቄዶንያ በርና መስኮት ለመስራት ሶስት ሌሊት በልመና ይታደራል:: የመደመር መፅሃፍ ለመግዛት ሰዎች በሸራተን 50 ሚልዮን ዩሮ ይከፉላሉ:: ይገርማል ::,5
1484631625073926152,ማንኛውም ክልል እነዚህን ብረት ለበሽ ወታደራዊ ተሽከርካሪዎች የታጠቀ የለም። የመረጃው ባልቤት (ኤልሻዳይ የግዮን ልጅ) ነው።,2
1634654808689762304,ምስራቅ ጉራጌ ዞን፣ በአናብስቶቹ አንደበት,0
1515053638468706304,በሰ/ሸዋ አካባቢ የሚገኘውን የባበር መስመር የሚሰራውን የቱርክ ድርጅት ንብረት ፋኖ ሙልጭ አድርጎ ዘርፏል። ይመዝገብ በኋላ ወደ #TDF ሊያማሃኙ ይችላሉ። መኪኖች ፣ ነዳጅ ፣ ብረ,8
1502378542356701191,አቧራው ከተዘጋው ቤት ወጥቶ ለኢትዮጵያዊያን ብቻ ሳይሆን ለዓለም ኮቪድ ሆነ።ሞት ረከሰ የሰውን ልጅ ውሻና ድመት በላው የ48ዓመት የመከራ አትክልትና ፍሬው ከ2005-2015ዓም ከስሩ,3
1614372370491244547,@USER እሱና ሌሎች ኦርቶዶክስን አላዋረዱም: አክሱም ጽዮንን ለመጠበቅ ብለው የተጨፈጨፉ ምዕመናንን ስታሳጣና መስዋእትነታቸው ላይ ስትዘባበት ጥብቅናህ የዘር እንጅ የዕምነ,3
1478913878247493635,@USER ቆምጨ አይደለሁ እንዴ.እርሻ ላይ ነዋ??,1
1520413247249305600,ኦሮሞ ቤትህ ቁጭብለህ አትሙ። ሞት ከሆነ አይቀርምና ታሪክ ሠርተህ ሙት።,8
1520700870756872192,@USER @USER አህያ ብለ ስትሰድብ የሰደብከኝ መሰለህ ግን አይደለም አህያ ታታሪ ቻይ አንሰሳ ነች በዛ ላይ ደሞ የዛሬ 15 ያከበርከው,3
1590976199970328576,@USER እና ምን ይጠበስ የሰሜኑ ሲከሽፍብህ ወደ ኦሮሚያ መጣሽ አንተ የአውሮፓ ፍርፋሪ ያደነዘህ ሆዳም አጋሜምፅ የሊጥ ሌባ ልጅ????,6
1502510724513505280,@USER አረመኔውን ሰው በሂወቱ ሚያቃጥለውን ከውጭ ወርሪ ጋር ሆኖ ህዝቡን የጨፈጨፈውን ሴቶችን የደፈረውን በረሃብ የፈጀውን የሸለመች የተባበረች በአለም ታይቶ,6
1570708678940184578,@USER እዚኛው ወገን ደሞ ስል ሀገራችን ስ ለሚያገባ ከሀገር አፍራሽ ባንዳዎች ጋር አንዛመድም . ከአንተ አይነቱ ከሀዲ ኦሮሞ እና ከከሀዲ ባንዳ ትግሬ ጋር,10
1525198018001227777,@USER @USER ለሰላም ቅድሚያ ቢሰጥ፣ ሰላም ቢሰፍን ሰብአዊ ርዳታ ቢሰጥ ሁሉም እንደነበረ ቢመለስ የተሻለ ነው። አሁንም ቢሆን ዳግም ጦርነት የባሰ ቀውስ ነው።,0
1673799751043633157,4/9 ሕዝብ ከሁሉም ውያን ወንድሞቹጋር በተገናኘበትሁሉ በፍቅርና በመከባበር መኖርን ባሕሉ/WayofLifeያደረገ ጨዋሕዝብ መሆኑን ከሤረኞቹና ከሰለባዎቻቸው በቀር ሁሉምያውቃል 2)ፋኖ፣የአማራሕዝብ የ መንግ የ ን ሉአላዊነት ማክበርብቻ ሣይሆን በአደባባይ,8
1642239039205179393,PM Dr አብይ ግንባር ሄደው የተዋጉ ጀግና የሳሎን ውሻዋች (ደረጀኒውስ፣አበበ በለው፣አእምሮውን የሚያመው እስክድር፣ልደቱ፣360፣መሳይአንከር-)ጩኸት PM Dr አብይን ከቤተመንግሥት,6
1531664369406418950,@USER ሀብታም አንተ ፈሪ ነህ ጀግና እኮ ሀገር ገብቶ ነው ጀግኖነቱን የሚያሳየው,3
1605111422773387266,ይህ ቀመር የሚያገለግለው ለሰለጠነ ማህበረሰብ እንጂ - - እንደኛ ቀንድ ለሌለው እንሰሳ መሳይ እና አስመሳይ ማህበረሰብ አይሰራም፡፡ #ethiopia,9
1488449726219436039,@USER ልክ ነህ ግን ከሁሉም ቀድሞ መቀየር ያለበት የፖለቲካኞች አስተሳሰብ ነው:: አለዛ እንደ ወያኔ የሚቀየረውንም ህገ መንግስት ይጥሱታላ,6
1511816020708765696,@USER ያጣ ለማኝ ተሳድቦ ይሄዳል! ይባላል። አንተ ወደል አህያ ረድኤት ለምኖ መኖርህ መብት አረከው። ገተት ህዝቡን ተፋቱት!,6
1487711161239973895,@USER Meseret Mebrate አላዋቂ ጅል ሲናገር እሱ ባያፍር ዘመድ አዝማድ ያፍር ነው ያንቺ ነገር! እቺ ማህፀኗ ብቻ ሳይሆን ጭንቅላቷ ጭምር የመከነው የሻገ ች አሮ,4
1639582673331994627,@USER ቆሻሻ በዘረኝነት በበታችነት ስሜት የምትሰቃይ ዲቃላ አማራማ ኢትዮጵያን እንደምሰሶ ተሸክሞ የኖረ ሀገር ሰሪ ነው አንተ እና መሰሎችህ የሀገር ነቀርሳወች በክፉ ቀን የተፈጠራችሁ,6
1528630396635815939,@USER መለስ ፡ ሞተዋል ፡ በአለም ፡ አቀፍ ፡ ሚዲያ ፡ ታይተዋል ፡ እነሱም ፡ አውቀዋል ፡ ገበሬዎቹ ፡ ካንቺ ፡ ይበልጣሉ ፡ በኢንፎርሜሽን ፡,2
1513595971590139914,@USER ጓደኛሽ ወንድ ከሆነ ለማስፈጠር ሌላ መፍትሔ አለኮ,1
1520445084768120832,@USER ደሞ ዘመዶቻችሁን አስቡም ጎንደር አንድ ነገር ለመድርግ ስትሞክር ኦሮሚያና ስልጤ ጉራጌ የለሁት ብዛት የለቻውም ይጠቃሉ ሰባቡም እናንተ ናችሁ ተጠያቂ! እናንተ ጋር የለውን መጀመሪያ አውግዙ!!,8
1490251898162667523,የኦሮሞ ኤሊቶች ግርም የሚሉኝ አማርኛን ቋንቋ ሲያወሩ ቅኔ እየተቀኙበት ህዝባቸውን ግን አማርኛ የጨቋኝ ቋንቋ ነው እያሉ ይቀልዱበታል Sad ድሮም ኤሊቱ ነው የቀለደብን??,8
1489468910646738950,@USER @USER ወሻ የፉኝ ልጅ ነህ ሙሉጌታ አንተም ሰው ሁነህ ነው አክሱም ምናምን ምትለው ውሻ ዘረኛ ከሀዲ አሪውስ,4
1626080736800276480,@USER @USER አእምሮ የሌለው ሰዉ አስተሳሰብ,3
1479277758572380164,@USER በ አንተ ንፍጣም ዋላ ቀር አባት ምክንያት ስንት የኦሮሞ ህፃናት ያለ አባት እንደቀሩ ታውቃለህ? እበት ትል ወለደ,5
1544067695758282752,@USER @USER የሰይጣን ቁራጭ ነገር ነሽ። መቃወም መብትሽ ነው እርግማንሽን ግን ለበረከት ይቀይርለት።,5
1513589727504605185,@USER ድንቅ ንግግር ከጠላት በላይ ሰይጣን ለሆነው ስርዓት መዳን የሚቻለው ነቅቶ በመደራጀት ነው።,8
1503408633308196867,@USER ህወሓት የሚባለው ጉድ ግን እንደው ትንሽ ርህራሄ የሚባል ነገር የለውም? እነዚህን አንጀት የሚበሉ እናቶችን ለሞት እና ለስደት እየዳረጉ አላማቸው መቼም ቢሆን አይሳካም,8
1632274638762827777,@USER ጋላ ይሄው ነው አያቶቻችሁ ውሸት ነው ያወረሷቹህ ጋላ ከማንም ጋር መኖር የማይችል አውሬ መሆኑን እኮ ሳምፕሉን ሻሸመኔ ላይ አይተነዋል። ኦሮሞ ሰው ዘቅዝቆ ሲገድል,9
1635888532693680128,የሰው ልጅን ክብር የሚያንቋሽሽን ሰው ታዋቂ ነህ ተብሎ በትልቅ ሚዲያ ሲቀርብ ሳይ ይቺ አለም ምን ያህል አስመሳይ ሰዎችን እና ሆድ አደር ሰዎችን እንደምትወድ ተረድቻለው:: ዮኒ ማኛ,3
1516133007161274382,@USER ዉታፍ ነቃይ! አሁን ላይ ምን የተሻሻለ የፍትህ ስርዓት አለ?,7
1641517069416931331,@USER አማራ በኦሮሞ ፅንፈኛ ሲገደልስ ምን ሊባል ነው ዝም,7
1546027443051548673,የኢትዮጵያ ጠላቶች ተላላኪዎች አሸከሮች አእይምሮአችሁ ከዝንብ ሰለማይሻል እግር ተቀጥሎላችሁ ሕፃናት እናቶች ከ110 ሚልየን የበለጠን ሕዝብ በባዶ እግሩ ዘርቶ ቆፍሮ የሚመግብን የዋ,6
1519581598785708038,የኦነግን ሴራ ለበጣጠሱት የአማራ ሙስሊም እህቶቻችን ክብር ይገባቸዋል።አማራነት ከሀይማኖት በላይ ነው።,9
1562549429869039616,የጉራጌ ክልል እንሁን ጥያቄ በተመለከተ via @USER,2
1519545172669124609,የዓለም መተራመስ ዋንኛው ተጠያቂ ምዕራባዊያን የነጭ ዘረኛ ሴረኛ ፖለቲከኞች ናቸው።የአሜሪካ ሕዝብ 98 በላይ ሕዝባ እደ ወርቅ የነፃ ንፁሕ አስተዋይ ሕዝብ ነው ምስጋናዬ በውለታችሁ,8
1593884919553474560,@USER እና አንቴ እና መሰሎቺህ በዚ ደብተር ተምራቹ ነው ደንቆሮ የሆናችሁት,5
1618007909300076547,ቅድስት የኢ/ኦ/ተዋህዶ ቤተክርስቲያንን እንኳን የመለስ ተላላኪ የጌታቸው አሰፋ የወንጀል ተባባሪ የገሃነም ደጆች አይችሏትም !!!,7
1517545094366253060,@USER ቃላችሁን በተግባር ፈጽሙ። አለዚያ ወንጀለኞቹ ይንቋችኋል፥ የሚጮው ግን የማይናከስ ውሻ አድርገውም ይውስዷችኋል። ይህ ነው እንግዲህ ሀገራችንና ህዝቧን ብዙ እያስከፈ,9
1598040110741786627,@USER አረመኔ ምን ዋስትና ያሰፈልገዋል?,2
